date,crop,price_per_quintal_inr,market,state,arrivals_tonnes
2023-10-06,Tomato,42.88,Coimbatore APMC,Karnataka,1536.7
2023-10-06,Potato,15.27,Bengaluru APMC,Tamil Nadu,1890.7
2023-10-06,Corn,21.0,Chennai APMC,Maharashtra,2646.6
2023-10-06,Wheat,25.23,Delhi Azadpur,Rajasthan,93.8
2023-10-06,Rice,29.65,Madurai,Punjab,4607.6
2023-10-06,Soybean,51.2,Hyderabad,Andhra Pradesh,983.9
2023-10-06,Cotton,63.95,Hyderabad,Gujarat,2419.7
2023-10-07,Tomato,41.42,Koyambedu,Karnataka,1969.9
2023-10-07,Potato,14.51,Koyambedu,Karnataka,3352.1
2023-10-07,Corn,21.47,Madurai,Maharashtra,2414.6
2023-10-07,Wheat,22.2,Koyambedu,Karnataka,1273.0
2023-10-07,Rice,37.11,Bengaluru APMC,Punjab,4691.2
2023-10-07,Soybean,50.99,Delhi Azadpur,Haryana,345.4
2023-10-07,Cotton,65.74,Bengaluru APMC,Tamil Nadu,4359.8
2023-10-08,Tomato,42.41,Bengaluru APMC,Tamil Nadu,1003.4
2023-10-08,Potato,15.93,Mumbai APMC,Haryana,2276.7
2023-10-08,Corn,20.28,Coimbatore APMC,Karnataka,2422.9
2023-10-08,Wheat,26.46,Bengaluru APMC,Karnataka,1244.6
2023-10-08,Rice,33.33,Delhi Azadpur,Gujarat,3876.8
2023-10-08,Soybean,49.63,Bengaluru APMC,Tamil Nadu,2115.7
2023-10-08,Cotton,65.2,Koyambedu,Karnataka,3875.9
2023-10-09,Tomato,42.36,Chennai APMC,Punjab,1423.1
2023-10-09,Potato,15.3,Delhi Azadpur,Gujarat,3268.3
2023-10-09,Corn,21.29,Mumbai APMC,Uttar Pradesh,4189.8
2023-10-09,Wheat,26.48,Mumbai APMC,Uttar Pradesh,4284.1
2023-10-09,Rice,28.18,Hyderabad,Rajasthan,2464.5
2023-10-09,Soybean,50.57,Madurai,Gujarat,1718.5
2023-10-09,Cotton,65.88,Hyderabad,Punjab,2687.1
2023-10-10,Tomato,42.66,Koyambedu,Uttar Pradesh,3164.2
2023-10-10,Potato,15.1,Delhi Azadpur,Uttar Pradesh,2992.4
2023-10-10,Corn,21.37,Coimbatore APMC,Punjab,4637.8
2023-10-10,Wheat,27.11,Mumbai APMC,Andhra Pradesh,2851.8
2023-10-10,Rice,31.53,Mumbai APMC,Uttar Pradesh,999.6
2023-10-10,Soybean,50.3,Mumbai APMC,Rajasthan,3396.7
2023-10-10,Cotton,64.23,Delhi Azadpur,Uttar Pradesh,3008.9
2023-10-11,Tomato,40.71,Coimbatore APMC,Karnataka,4021.1
2023-10-11,Potato,14.84,Delhi Azadpur,Andhra Pradesh,3451.2
2023-10-11,Corn,21.08,Mumbai APMC,Rajasthan,2786.9
2023-10-11,Wheat,27.21,Coimbatore APMC,Gujarat,2929.7
2023-10-11,Rice,33.55,Madurai,Maharashtra,3636.7
2023-10-11,Soybean,50.87,Delhi Azadpur,Andhra Pradesh,1068.4
2023-10-11,Cotton,66.56,Mumbai APMC,Karnataka,4442.0
2023-10-12,Tomato,41.92,Hyderabad,Punjab,1265.9
2023-10-12,Potato,16.53,Hyderabad,Uttar Pradesh,4665.8
2023-10-12,Corn,21.08,Hyderabad,Rajasthan,1739.9
2023-10-12,Wheat,27.01,Delhi Azadpur,Maharashtra,1300.1
2023-10-12,Rice,34.66,Bengaluru APMC,Rajasthan,4920.1
2023-10-12,Soybean,50.94,Chennai APMC,Maharashtra,985.2
2023-10-12,Cotton,66.41,Delhi Azadpur,Gujarat,2301.1
2023-10-13,Tomato,44.58,Delhi Azadpur,Rajasthan,2858.9
2023-10-13,Potato,15.94,Coimbatore APMC,Uttar Pradesh,302.4
2023-10-13,Corn,18.65,Bengaluru APMC,Gujarat,2996.6
2023-10-13,Wheat,25.73,Hyderabad,Haryana,1965.1
2023-10-13,Rice,31.86,Koyambedu,Karnataka,946.5
2023-10-13,Soybean,48.96,Mumbai APMC,Tamil Nadu,253.1
2023-10-13,Cotton,65.76,Koyambedu,Uttar Pradesh,581.9
2023-10-14,Tomato,41.88,Delhi Azadpur,Karnataka,3930.2
2023-10-14,Potato,15.61,Bengaluru APMC,Andhra Pradesh,247.7
2023-10-14,Corn,17.23,Chennai APMC,Tamil Nadu,601.6
2023-10-14,Wheat,26.39,Delhi Azadpur,Uttar Pradesh,2177.5
2023-10-14,Rice,33.07,Coimbatore APMC,Andhra Pradesh,3110.6
2023-10-14,Soybean,48.85,Delhi Azadpur,Rajasthan,1800.1
2023-10-14,Cotton,67.06,Coimbatore APMC,Karnataka,163.6
2023-10-15,Tomato,44.58,Mumbai APMC,Andhra Pradesh,900.6
2023-10-15,Potato,13.76,Bengaluru APMC,Andhra Pradesh,2731.5
2023-10-15,Corn,19.03,Chennai APMC,Karnataka,501.3
2023-10-15,Wheat,25.02,Delhi Azadpur,Gujarat,666.6
2023-10-15,Rice,31.76,Coimbatore APMC,Haryana,1143.8
2023-10-15,Soybean,51.41,Hyderabad,Karnataka,4464.8
2023-10-15,Cotton,65.88,Coimbatore APMC,Uttar Pradesh,581.6
2023-10-16,Tomato,42.87,Coimbatore APMC,Uttar Pradesh,2204.2
2023-10-16,Potato,13.26,Bengaluru APMC,Gujarat,1106.3
2023-10-16,Corn,21.22,Koyambedu,Maharashtra,2072.2
2023-10-16,Wheat,24.41,Hyderabad,Gujarat,794.4
2023-10-16,Rice,33.36,Bengaluru APMC,Haryana,164.0
2023-10-16,Soybean,50.69,Delhi Azadpur,Andhra Pradesh,4414.9
2023-10-16,Cotton,68.31,Hyderabad,Haryana,3958.5
2023-10-17,Tomato,41.41,Mumbai APMC,Punjab,152.5
2023-10-17,Potato,11.84,Bengaluru APMC,Gujarat,3052.4
2023-10-17,Corn,20.64,Mumbai APMC,Karnataka,3532.1
2023-10-17,Wheat,29.07,Bengaluru APMC,Karnataka,3950.9
2023-10-17,Rice,35.23,Coimbatore APMC,Andhra Pradesh,1605.3
2023-10-17,Soybean,50.68,Bengaluru APMC,Uttar Pradesh,1281.4
2023-10-17,Cotton,65.63,Delhi Azadpur,Andhra Pradesh,1928.2
2023-10-18,Tomato,44.68,Hyderabad,Tamil Nadu,3448.1
2023-10-18,Potato,15.01,Coimbatore APMC,Maharashtra,2288.6
2023-10-18,Corn,21.18,Chennai APMC,Haryana,2879.7
2023-10-18,Wheat,27.23,Mumbai APMC,Haryana,151.4
2023-10-18,Rice,35.06,Bengaluru APMC,Gujarat,4550.5
2023-10-18,Soybean,54.61,Koyambedu,Haryana,1311.9
2023-10-18,Cotton,67.06,Coimbatore APMC,Uttar Pradesh,1864.6
2023-10-19,Tomato,42.8,Delhi Azadpur,Gujarat,832.6
2023-10-19,Potato,16.53,Coimbatore APMC,Rajasthan,3015.6
2023-10-19,Corn,17.91,Coimbatore APMC,Tamil Nadu,4896.8
2023-10-19,Wheat,25.53,Mumbai APMC,Tamil Nadu,3815.5
2023-10-19,Rice,32.95,Koyambedu,Karnataka,507.3
2023-10-19,Soybean,49.78,Chennai APMC,Uttar Pradesh,442.3
2023-10-19,Cotton,66.8,Delhi Azadpur,Gujarat,787.7
2023-10-20,Tomato,42.43,Madurai,Haryana,1428.6
2023-10-20,Potato,18.35,Madurai,Andhra Pradesh,2076.8
2023-10-20,Corn,20.67,Madurai,Rajasthan,380.6
2023-10-20,Wheat,26.65,Koyambedu,Tamil Nadu,2884.4
2023-10-20,Rice,33.18,Madurai,Uttar Pradesh,2762.3
2023-10-20,Soybean,50.9,Bengaluru APMC,Karnataka,1219.4
2023-10-20,Cotton,67.91,Coimbatore APMC,Maharashtra,383.5
2023-10-21,Tomato,42.47,Koyambedu,Uttar Pradesh,4095.6
2023-10-21,Potato,15.78,Madurai,Rajasthan,664.5
2023-10-21,Corn,20.31,Hyderabad,Rajasthan,3816.3
2023-10-21,Wheat,24.75,Madurai,Karnataka,2691.6
2023-10-21,Rice,32.54,Madurai,Andhra Pradesh,3945.2
2023-10-21,Soybean,50.06,Mumbai APMC,Karnataka,3843.4
2023-10-21,Cotton,68.08,Chennai APMC,Rajasthan,2547.3
2023-10-22,Tomato,44.26,Chennai APMC,Haryana,718.0
2023-10-22,Potato,17.16,Chennai APMC,Gujarat,821.8
2023-10-22,Corn,22.15,Madurai,Andhra Pradesh,4315.4
2023-10-22,Wheat,26.66,Mumbai APMC,Uttar Pradesh,2338.9
2023-10-22,Rice,34.46,Hyderabad,Karnataka,3565.5
2023-10-22,Soybean,50.72,Coimbatore APMC,Karnataka,3218.7
2023-10-22,Cotton,67.27,Chennai APMC,Maharashtra,4915.1
2023-10-23,Tomato,43.1,Madurai,Tamil Nadu,1471.7
2023-10-23,Potato,13.31,Hyderabad,Haryana,2774.1
2023-10-23,Corn,20.77,Bengaluru APMC,Rajasthan,2359.8
2023-10-23,Wheat,29.11,Mumbai APMC,Haryana,3770.6
2023-10-23,Rice,35.36,Bengaluru APMC,Karnataka,2540.6
2023-10-23,Soybean,52.42,Hyderabad,Karnataka,4034.0
2023-10-23,Cotton,68.83,Coimbatore APMC,Maharashtra,3019.0
2023-10-24,Tomato,44.21,Mumbai APMC,Uttar Pradesh,621.9
2023-10-24,Potato,17.37,Bengaluru APMC,Haryana,1910.9
2023-10-24,Corn,20.15,Mumbai APMC,Tamil Nadu,1607.0
2023-10-24,Wheat,26.6,Coimbatore APMC,Tamil Nadu,1117.1
2023-10-24,Rice,35.0,Madurai,Gujarat,4332.7
2023-10-24,Soybean,52.88,Madurai,Uttar Pradesh,2012.0
2023-10-24,Cotton,66.86,Madurai,Tamil Nadu,4507.5
2023-10-25,Tomato,43.5,Hyderabad,Uttar Pradesh,2459.5
2023-10-25,Potato,17.18,Hyderabad,Gujarat,1889.3
2023-10-25,Corn,22.08,Coimbatore APMC,Gujarat,695.5
2023-10-25,Wheat,25.01,Chennai APMC,Andhra Pradesh,4741.2
2023-10-25,Rice,30.73,Koyambedu,Uttar Pradesh,1901.5
2023-10-25,Soybean,50.35,Mumbai APMC,Gujarat,4551.5
2023-10-25,Cotton,65.35,Bengaluru APMC,Maharashtra,3011.3
2023-10-26,Tomato,43.52,Mumbai APMC,Rajasthan,2780.5
2023-10-26,Potato,17.06,Chennai APMC,Gujarat,385.4
2023-10-26,Corn,20.6,Mumbai APMC,Andhra Pradesh,1586.2
2023-10-26,Wheat,29.46,Madurai,Tamil Nadu,4960.9
2023-10-26,Rice,34.77,Madurai,Rajasthan,1384.6
2023-10-26,Soybean,51.73,Chennai APMC,Rajasthan,1132.5
2023-10-26,Cotton,68.21,Mumbai APMC,Tamil Nadu,2269.4
2023-10-27,Tomato,42.67,Mumbai APMC,Gujarat,1767.3
2023-10-27,Potato,18.94,Mumbai APMC,Uttar Pradesh,1871.4
2023-10-27,Corn,21.27,Koyambedu,Gujarat,3804.5
2023-10-27,Wheat,28.39,Bengaluru APMC,Rajasthan,229.0
2023-10-27,Rice,32.77,Koyambedu,Karnataka,4668.1
2023-10-27,Soybean,49.05,Bengaluru APMC,Punjab,3320.1
2023-10-27,Cotton,68.61,Hyderabad,Uttar Pradesh,762.6
2023-10-28,Tomato,45.05,Coimbatore APMC,Maharashtra,3103.5
2023-10-28,Potato,16.13,Delhi Azadpur,Haryana,1140.2
2023-10-28,Corn,20.18,Chennai APMC,Uttar Pradesh,110.0
2023-10-28,Wheat,29.17,Madurai,Andhra Pradesh,2121.0
2023-10-28,Rice,32.7,Coimbatore APMC,Haryana,4007.4
2023-10-28,Soybean,53.95,Madurai,Haryana,2757.9
2023-10-28,Cotton,66.13,Delhi Azadpur,Andhra Pradesh,52.8
2023-10-29,Tomato,45.54,Koyambedu,Karnataka,4301.3
2023-10-29,Potato,17.09,Delhi Azadpur,Gujarat,3945.7
2023-10-29,Corn,22.49,Coimbatore APMC,Gujarat,4579.9
2023-10-29,Wheat,26.77,Madurai,Gujarat,615.5
2023-10-29,Rice,34.34,Hyderabad,Punjab,3103.2
2023-10-29,Soybean,51.65,Mumbai APMC,Gujarat,4780.6
2023-10-29,Cotton,66.08,Delhi Azadpur,Rajasthan,2762.2
2023-10-30,Tomato,45.8,Mumbai APMC,Punjab,2657.2
2023-10-30,Potato,16.92,Delhi Azadpur,Andhra Pradesh,1169.7
2023-10-30,Corn,21.35,Chennai APMC,Haryana,2442.8
2023-10-30,Wheat,26.2,Mumbai APMC,Rajasthan,1537.8
2023-10-30,Rice,30.85,Bengaluru APMC,Tamil Nadu,4762.9
2023-10-30,Soybean,51.4,Delhi Azadpur,Uttar Pradesh,577.2
2023-10-30,Cotton,71.31,Madurai,Rajasthan,1156.9
2023-10-31,Tomato,45.97,Coimbatore APMC,Andhra Pradesh,2348.5
2023-10-31,Potato,17.76,Madurai,Maharashtra,3502.0
2023-10-31,Corn,21.4,Mumbai APMC,Haryana,3725.5
2023-10-31,Wheat,27.83,Bengaluru APMC,Punjab,1530.5
2023-10-31,Rice,35.61,Coimbatore APMC,Karnataka,3134.1
2023-10-31,Soybean,50.02,Koyambedu,Punjab,4634.3
2023-10-31,Cotton,69.46,Chennai APMC,Haryana,2059.3
2023-11-01,Tomato,45.97,Bengaluru APMC,Karnataka,2100.4
2023-11-01,Potato,18.97,Chennai APMC,Punjab,4691.1
2023-11-01,Corn,22.55,Koyambedu,Uttar Pradesh,1216.6
2023-11-01,Wheat,27.93,Hyderabad,Haryana,2962.7
2023-11-01,Rice,35.91,Bengaluru APMC,Haryana,4254.8
2023-11-01,Soybean,52.78,Delhi Azadpur,Andhra Pradesh,3072.3
2023-11-01,Cotton,67.37,Madurai,Punjab,838.0
2023-11-02,Tomato,44.14,Mumbai APMC,Haryana,4273.3
2023-11-02,Potato,18.15,Koyambedu,Maharashtra,457.4
2023-11-02,Corn,24.32,Chennai APMC,Karnataka,2724.8
2023-11-02,Wheat,26.14,Hyderabad,Maharashtra,4675.2
2023-11-02,Rice,32.8,Madurai,Tamil Nadu,60.3
2023-11-02,Soybean,52.25,Madurai,Tamil Nadu,710.7
2023-11-02,Cotton,68.08,Mumbai APMC,Punjab,3347.0
2023-11-03,Tomato,45.36,Koyambedu,Tamil Nadu,867.8
2023-11-03,Potato,18.47,Delhi Azadpur,Punjab,544.9
2023-11-03,Corn,21.77,Koyambedu,Tamil Nadu,3091.1
2023-11-03,Wheat,30.34,Coimbatore APMC,Karnataka,4490.4
2023-11-03,Rice,32.7,Hyderabad,Maharashtra,1373.3
2023-11-03,Soybean,50.86,Delhi Azadpur,Rajasthan,404.8
2023-11-03,Cotton,67.95,Delhi Azadpur,Karnataka,371.5
2023-11-04,Tomato,42.74,Delhi Azadpur,Karnataka,3235.1
2023-11-04,Potato,17.94,Koyambedu,Gujarat,3052.1
2023-11-04,Corn,24.7,Delhi Azadpur,Tamil Nadu,1997.3
2023-11-04,Wheat,28.24,Mumbai APMC,Karnataka,3489.8
2023-11-04,Rice,35.55,Hyderabad,Punjab,4760.9
2023-11-04,Soybean,50.32,Delhi Azadpur,Uttar Pradesh,3284.8
2023-11-04,Cotton,67.28,Bengaluru APMC,Haryana,4044.5
2023-11-05,Tomato,44.75,Coimbatore APMC,Uttar Pradesh,3348.0
2023-11-05,Potato,17.83,Coimbatore APMC,Andhra Pradesh,2333.4
2023-11-05,Corn,24.23,Madurai,Tamil Nadu,443.3
2023-11-05,Wheat,29.15,Koyambedu,Karnataka,583.0
2023-11-05,Rice,33.64,Hyderabad,Karnataka,789.2
2023-11-05,Soybean,52.68,Koyambedu,Uttar Pradesh,3863.3
2023-11-05,Cotton,69.06,Mumbai APMC,Andhra Pradesh,3607.3
2023-11-06,Tomato,47.12,Bengaluru APMC,Haryana,657.0
2023-11-06,Potato,20.78,Delhi Azadpur,Andhra Pradesh,4483.2
2023-11-06,Corn,20.89,Chennai APMC,Punjab,824.8
2023-11-06,Wheat,27.2,Coimbatore APMC,Punjab,377.0
2023-11-06,Rice,33.53,Chennai APMC,Uttar Pradesh,1978.3
2023-11-06,Soybean,52.06,Hyderabad,Gujarat,3308.7
2023-11-06,Cotton,69.11,Bengaluru APMC,Punjab,2275.6
2023-11-07,Tomato,47.0,Mumbai APMC,Haryana,3309.1
2023-11-07,Potato,18.4,Madurai,Tamil Nadu,4352.4
2023-11-07,Corn,22.04,Madurai,Uttar Pradesh,2108.2
2023-11-07,Wheat,28.74,Hyderabad,Punjab,783.4
2023-11-07,Rice,34.26,Madurai,Andhra Pradesh,2588.3
2023-11-07,Soybean,55.65,Hyderabad,Uttar Pradesh,4541.2
2023-11-07,Cotton,66.1,Madurai,Haryana,240.3
2023-11-08,Tomato,45.9,Chennai APMC,Punjab,3571.3
2023-11-08,Potato,21.65,Mumbai APMC,Punjab,63.5
2023-11-08,Corn,22.63,Hyderabad,Rajasthan,1048.5
2023-11-08,Wheat,28.33,Madurai,Punjab,3417.8
2023-11-08,Rice,35.08,Delhi Azadpur,Rajasthan,1983.9
2023-11-08,Soybean,52.35,Coimbatore APMC,Haryana,3860.1
2023-11-08,Cotton,70.68,Chennai APMC,Gujarat,4822.5
2023-11-09,Tomato,42.4,Delhi Azadpur,Rajasthan,4984.1
2023-11-09,Potato,21.02,Hyderabad,Tamil Nadu,1458.2
2023-11-09,Corn,20.59,Chennai APMC,Haryana,2967.1
2023-11-09,Wheat,28.32,Koyambedu,Gujarat,4156.3
2023-11-09,Rice,35.08,Bengaluru APMC,Gujarat,4574.8
2023-11-09,Soybean,53.6,Coimbatore APMC,Punjab,4182.3
2023-11-09,Cotton,66.32,Coimbatore APMC,Gujarat,1360.3
2023-11-10,Tomato,46.52,Chennai APMC,Andhra Pradesh,3358.7
2023-11-10,Potato,21.86,Delhi Azadpur,Haryana,1363.6
2023-11-10,Corn,20.78,Coimbatore APMC,Tamil Nadu,1147.9
2023-11-10,Wheat,29.11,Hyderabad,Andhra Pradesh,2015.1
2023-11-10,Rice,34.83,Bengaluru APMC,Tamil Nadu,4795.3
2023-11-10,Soybean,53.46,Delhi Azadpur,Rajasthan,4081.4
2023-11-10,Cotton,68.85,Bengaluru APMC,Tamil Nadu,2533.7
2023-11-11,Tomato,44.96,Delhi Azadpur,Tamil Nadu,2508.3
2023-11-11,Potato,19.66,Coimbatore APMC,Rajasthan,3323.4
2023-11-11,Corn,25.63,Delhi Azadpur,Maharashtra,4283.4
2023-11-11,Wheat,28.64,Bengaluru APMC,Rajasthan,3642.3
2023-11-11,Rice,37.01,Madurai,Rajasthan,3297.7
2023-11-11,Soybean,50.99,Chennai APMC,Haryana,444.4
2023-11-11,Cotton,67.49,Coimbatore APMC,Gujarat,152.4
2023-11-12,Tomato,46.74,Madurai,Uttar Pradesh,886.7
2023-11-12,Potato,21.25,Delhi Azadpur,Uttar Pradesh,2107.1
2023-11-12,Corn,23.56,Bengaluru APMC,Andhra Pradesh,3659.4
2023-11-12,Wheat,28.56,Mumbai APMC,Maharashtra,3837.2
2023-11-12,Rice,36.03,Delhi Azadpur,Uttar Pradesh,4989.5
2023-11-12,Soybean,51.15,Koyambedu,Maharashtra,4914.9
2023-11-12,Cotton,69.93,Koyambedu,Tamil Nadu,4770.2
2023-11-13,Tomato,47.45,Koyambedu,Uttar Pradesh,4827.5
2023-11-13,Potato,18.45,Koyambedu,Gujarat,1720.8
2023-11-13,Corn,22.42,Hyderabad,Rajasthan,654.4
2023-11-13,Wheat,29.53,Delhi Azadpur,Maharashtra,1813.5
2023-11-13,Rice,35.47,Koyambedu,Punjab,923.2
2023-11-13,Soybean,53.03,Coimbatore APMC,Rajasthan,4727.5
2023-11-13,Cotton,72.28,Chennai APMC,Maharashtra,4961.0
2023-11-14,Tomato,45.86,Madurai,Karnataka,1743.4
2023-11-14,Potato,18.69,Coimbatore APMC,Gujarat,4956.0
2023-11-14,Corn,22.26,Mumbai APMC,Tamil Nadu,1733.9
2023-11-14,Wheat,30.35,Bengaluru APMC,Haryana,562.7
2023-11-14,Rice,35.96,Bengaluru APMC,Andhra Pradesh,879.2
2023-11-14,Soybean,52.26,Hyderabad,Maharashtra,4881.9
2023-11-14,Cotton,71.21,Coimbatore APMC,Gujarat,2809.4
2023-11-15,Tomato,48.46,Hyderabad,Haryana,1645.0
2023-11-15,Potato,18.43,Mumbai APMC,Andhra Pradesh,4504.9
2023-11-15,Corn,20.53,Chennai APMC,Gujarat,981.0
2023-11-15,Wheat,30.84,Mumbai APMC,Tamil Nadu,4938.9
2023-11-15,Rice,35.3,Mumbai APMC,Punjab,2106.9
2023-11-15,Soybean,54.52,Chennai APMC,Punjab,4316.9
2023-11-15,Cotton,66.38,Koyambedu,Karnataka,4223.0
2023-11-16,Tomato,47.77,Koyambedu,Karnataka,2393.5
2023-11-16,Potato,17.62,Mumbai APMC,Maharashtra,3143.5
2023-11-16,Corn,24.53,Chennai APMC,Punjab,1267.9
2023-11-16,Wheat,29.45,Bengaluru APMC,Uttar Pradesh,242.7
2023-11-16,Rice,35.0,Koyambedu,Tamil Nadu,4698.3
2023-11-16,Soybean,52.82,Madurai,Uttar Pradesh,4087.7
2023-11-16,Cotton,70.46,Madurai,Uttar Pradesh,1732.7
2023-11-17,Tomato,46.69,Bengaluru APMC,Maharashtra,4876.9
2023-11-17,Potato,20.41,Mumbai APMC,Maharashtra,2516.5
2023-11-17,Corn,26.5,Delhi Azadpur,Haryana,162.5
2023-11-17,Wheat,27.19,Delhi Azadpur,Punjab,964.6
2023-11-17,Rice,38.96,Koyambedu,Karnataka,4660.5
2023-11-17,Soybean,53.69,Koyambedu,Punjab,611.2
2023-11-17,Cotton,68.18,Delhi Azadpur,Punjab,1625.6
2023-11-18,Tomato,44.64,Koyambedu,Karnataka,2903.2
2023-11-18,Potato,19.35,Koyambedu,Andhra Pradesh,292.9
2023-11-18,Corn,25.01,Delhi Azadpur,Rajasthan,3786.5
2023-11-18,Wheat,29.44,Koyambedu,Rajasthan,4679.3
2023-11-18,Rice,38.9,Delhi Azadpur,Rajasthan,3306.6
2023-11-18,Soybean,51.45,Koyambedu,Haryana,3773.9
2023-11-18,Cotton,69.61,Chennai APMC,Uttar Pradesh,4598.2
2023-11-19,Tomato,44.85,Bengaluru APMC,Maharashtra,3306.6
2023-11-19,Potato,20.28,Delhi Azadpur,Tamil Nadu,727.6
2023-11-19,Corn,25.06,Koyambedu,Tamil Nadu,578.8
2023-11-19,Wheat,29.1,Hyderabad,Tamil Nadu,2372.7
2023-11-19,Rice,32.82,Mumbai APMC,Haryana,2732.7
2023-11-19,Soybean,54.03,Delhi Azadpur,Karnataka,2974.7
2023-11-19,Cotton,70.39,Coimbatore APMC,Maharashtra,1703.6
2023-11-20,Tomato,47.44,Madurai,Maharashtra,3172.7
2023-11-20,Potato,21.68,Chennai APMC,Gujarat,1131.2
2023-11-20,Corn,22.22,Madurai,Karnataka,3702.4
2023-11-20,Wheat,30.85,Coimbatore APMC,Haryana,76.2
2023-11-20,Rice,38.62,Delhi Azadpur,Andhra Pradesh,2488.6
2023-11-20,Soybean,51.16,Coimbatore APMC,Tamil Nadu,2177.1
2023-11-20,Cotton,70.31,Bengaluru APMC,Andhra Pradesh,4133.9
2023-11-21,Tomato,46.17,Delhi Azadpur,Punjab,724.2
2023-11-21,Potato,19.81,Bengaluru APMC,Uttar Pradesh,1383.3
2023-11-21,Corn,24.45,Koyambedu,Haryana,1312.2
2023-11-21,Wheat,29.2,Hyderabad,Tamil Nadu,4890.2
2023-11-21,Rice,35.91,Bengaluru APMC,Andhra Pradesh,3746.6
2023-11-21,Soybean,53.98,Madurai,Karnataka,4081.5
2023-11-21,Cotton,68.3,Koyambedu,Andhra Pradesh,705.6
2023-11-22,Tomato,45.4,Chennai APMC,Andhra Pradesh,4990.8
2023-11-22,Potato,21.04,Chennai APMC,Maharashtra,3436.1
2023-11-22,Corn,22.3,Madurai,Andhra Pradesh,1418.9
2023-11-22,Wheat,31.02,Koyambedu,Tamil Nadu,3276.7
2023-11-22,Rice,37.72,Koyambedu,Tamil Nadu,2096.1
2023-11-22,Soybean,51.44,Mumbai APMC,Andhra Pradesh,2263.0
2023-11-22,Cotton,69.01,Madurai,Maharashtra,4350.6
2023-11-23,Tomato,48.91,Mumbai APMC,Haryana,1924.7
2023-11-23,Potato,18.65,Delhi Azadpur,Gujarat,3332.4
2023-11-23,Corn,23.43,Madurai,Andhra Pradesh,1976.6
2023-11-23,Wheat,30.82,Coimbatore APMC,Andhra Pradesh,2475.1
2023-11-23,Rice,38.3,Delhi Azadpur,Haryana,292.2
2023-11-23,Soybean,53.74,Chennai APMC,Haryana,2344.7
2023-11-23,Cotton,69.23,Chennai APMC,Tamil Nadu,3754.2
2023-11-24,Tomato,49.35,Delhi Azadpur,Andhra Pradesh,2096.4
2023-11-24,Potato,22.83,Delhi Azadpur,Karnataka,1453.1
2023-11-24,Corn,25.69,Madurai,Haryana,3856.8
2023-11-24,Wheat,30.35,Hyderabad,Rajasthan,373.2
2023-11-24,Rice,36.01,Hyderabad,Punjab,1550.8
2023-11-24,Soybean,52.97,Coimbatore APMC,Gujarat,1044.6
2023-11-24,Cotton,71.0,Delhi Azadpur,Gujarat,4819.4
2023-11-25,Tomato,47.94,Delhi Azadpur,Karnataka,2427.7
2023-11-25,Potato,22.42,Hyderabad,Karnataka,134.9
2023-11-25,Corn,25.29,Coimbatore APMC,Gujarat,1953.7
2023-11-25,Wheat,28.06,Madurai,Maharashtra,1375.0
2023-11-25,Rice,38.89,Mumbai APMC,Rajasthan,1311.3
2023-11-25,Soybean,52.82,Koyambedu,Uttar Pradesh,4316.9
2023-11-25,Cotton,69.74,Delhi Azadpur,Haryana,150.5
2023-11-26,Tomato,47.78,Koyambedu,Andhra Pradesh,4498.9
2023-11-26,Potato,23.4,Delhi Azadpur,Andhra Pradesh,3800.8
2023-11-26,Corn,29.07,Madurai,Gujarat,4888.4
2023-11-26,Wheat,31.32,Chennai APMC,Karnataka,4795.2
2023-11-26,Rice,37.13,Mumbai APMC,Rajasthan,2127.6
2023-11-26,Soybean,55.21,Mumbai APMC,Tamil Nadu,2431.0
2023-11-26,Cotton,71.74,Madurai,Maharashtra,3676.5
2023-11-27,Tomato,47.02,Bengaluru APMC,Uttar Pradesh,3495.3
2023-11-27,Potato,23.2,Delhi Azadpur,Andhra Pradesh,3162.8
2023-11-27,Corn,24.85,Mumbai APMC,Maharashtra,1930.6
2023-11-27,Wheat,31.25,Coimbatore APMC,Andhra Pradesh,1657.3
2023-11-27,Rice,38.5,Mumbai APMC,Punjab,2383.3
2023-11-27,Soybean,55.14,Coimbatore APMC,Rajasthan,1700.5
2023-11-27,Cotton,71.76,Coimbatore APMC,Haryana,4789.6
2023-11-28,Tomato,46.67,Chennai APMC,Maharashtra,560.8
2023-11-28,Potato,19.76,Madurai,Andhra Pradesh,2083.1
2023-11-28,Corn,22.95,Chennai APMC,Andhra Pradesh,2362.1
2023-11-28,Wheat,31.26,Koyambedu,Maharashtra,3420.8
2023-11-28,Rice,38.77,Hyderabad,Karnataka,1142.6
2023-11-28,Soybean,55.28,Coimbatore APMC,Andhra Pradesh,1885.8
2023-11-28,Cotton,73.11,Chennai APMC,Uttar Pradesh,107.9
2023-11-29,Tomato,47.68,Bengaluru APMC,Maharashtra,4957.0
2023-11-29,Potato,21.69,Hyderabad,Andhra Pradesh,512.7
2023-11-29,Corn,23.05,Coimbatore APMC,Maharashtra,512.9
2023-11-29,Wheat,30.11,Delhi Azadpur,Rajasthan,3744.8
2023-11-29,Rice,38.73,Coimbatore APMC,Tamil Nadu,2406.3
2023-11-29,Soybean,55.96,Delhi Azadpur,Rajasthan,876.8
2023-11-29,Cotton,70.25,Chennai APMC,Gujarat,4094.5
2023-11-30,Tomato,47.67,Coimbatore APMC,Haryana,4443.0
2023-11-30,Potato,18.5,Koyambedu,Maharashtra,2543.3
